"Customer_Age.x","Gender.x","Annual_Income.x","Credit_Score.x","Purchase_Category.x","BNPL_Provider.x","Purchase_Amount.x","Repayment_Status.x","Income_Bracket","Device_Type","Connection_Type","Checkout_Time_Seconds","Browser","Is_Bad","Cluster"
19,"Female",53184,627,"Fashion","Sezzle",213,"Paid On Time","Mid-Tier","Mobile","4G/5G",92,"Chrome","0","1"
61,"Male",92484,495,"Fashion","Afterpay",155,"Paid On Time","Wealth-Tier","Mobile","4G/5G",28,"Safari","0","3"
43,"Female",63235,348,"Groceries","Afterpay",238,"Defaulted","Mid-Tier","Tablet","VPN",147,"Edge","1","2"
49,"Female",97960,424,"Electronics","Affirm",1832,"Paid On Time","Wealth-Tier","Mobile","4G/5G",135,"Safari","0","3"
23,"Female",36921,704,"Home & Furniture","Klarna",53,"Paid On Time","Mid-Tier","Mobile","4G/5G",179,"Edge","0","1"
49,"Female",96800,563,"Fashion","Afterpay",251,"Paid On Time","Wealth-Tier","Mobile","WiFi",113,"Chrome","0","3"
21,"Male",83640,376,"Groceries","Afterpay",278,"Paid On Time","Wealth-Tier","Mobile","4G/5G",33,"Firefox","0","2"
28,"Male",99959,680,"Electronics","Sezzle",1477,"Late Payment","Wealth-Tier","Tablet","WiFi",131,"Edge","0","3"
34,"Male",40125,343,"Travel","Affirm",2961,"Paid On Time","Mid-Tier","Mobile","WiFi",19,"Edge","0","1"
55,"Male",84041,643,"Fashion","Sezzle",39,"Paid On Time","Wealth-Tier","Mobile","4G/5G",70,"Chrome","0","2"
41,"Male",34571,716,"Travel","Sezzle",999,"Paid On Time","Mid-Tier","Mobile","4G/5G",86,"Safari","0","1"
22,"Female",69402,695,"Travel","Affirm",2127,"Late Payment","Mid-Tier","Desktop","4G/5G",94,"Firefox","0","2"
51,"Female",31662,730,"Electronics","Sezzle",1733,"Paid On Time","Mid-Tier","Desktop","WiFi",85,"Edge","0","1"
23,"Male",48378,786,"Fashion","Sezzle",247,"Paid On Time","Mid-Tier","Desktop","WiFi",152,"Firefox","0","1"
39,"Male",67425,675,"Home & Furniture","Sezzle",183,"Paid On Time","Mid-Tier","Desktop","4G/5G",87,"Edge","0","2"
28,"Male",106793,445,"Home & Furniture","Klarna",62,"Paid On Time","Wealth-Tier","Mobile","4G/5G",91,"Safari","0","3"
33,"Female",107193,603,"Groceries","Sezzle",99,"Paid On Time","Wealth-Tier","Desktop","4G/5G",128,"Edge","0","3"
50,"Female",46119,829,"Fashion","Sezzle",53,"Paid On Time","Mid-Tier","Mobile","WiFi",68,"Firefox","0","1"
26,"Male",87257,452,"Beauty","Sezzle",92,"Defaulted","Wealth-Tier","Tablet","WiFi",126,"Chrome","1","3"
23,"Female",33376,388,"Groceries","Sezzle",48,"Late Payment","Mid-Tier","Mobile","4G/5G",144,"Edge","0","1"
33,"Male",48927,326,"Fashion","Affirm",172,"Paid On Time","Mid-Tier","Desktop","4G/5G",7,"Safari","0","1"
46,"Male",48814,497,"Fashion","Affirm",32,"Paid On Time","Mid-Tier","Mobile","4G/5G",132,"Safari","0","1"
20,"Male",114403,640,"Fashion","Affirm",228,"Paid On Time","Wealth-Tier","Mobile","4G/5G",107,"Safari","0","3"
37,"Female",71650,345,"Travel","Klarna",2828,"Paid On Time","Wealth-Tier","Mobile","4G/5G",15,"Chrome","0","2"
53,"Male",100876,412,"Fashion","Afterpay",37,"Paid On Time","Wealth-Tier","Mobile","WiFi",62,"Chrome","0","3"
36,"Male",35913,459,"Travel","Klarna",2762,"Defaulted","Mid-Tier","Tablet","4G/5G",22,"Safari","1","1"
43,"Male",101025,457,"Fashion","Sezzle",111,"Late Payment","Wealth-Tier","Desktop","4G/5G",133,"Firefox","0","3"
20,"Male",76722,426,"Fashion","Afterpay",120,"Paid On Time","Wealth-Tier","Mobile","4G/5G",140,"Chrome","0","2"
36,"Female",81330,587,"Electronics","Sezzle",1027,"Paid On Time","Wealth-Tier","Mobile","4G/5G",118,"Edge","0","2"
37,"Male",36744,314,"Beauty","Affirm",40,"Paid On Time","Mid-Tier","Mobile","WiFi",169,"Edge","0","1"
49,"Female",90904,386,"Groceries","Afterpay",289,"Paid On Time","Wealth-Tier","Mobile","WiFi",91,"Safari","0","3"
24,"Male",112848,787,"Beauty","Afterpay",218,"Paid On Time","Wealth-Tier","Mobile","WiFi",99,"Chrome","0","3"
58,"Male",77591,516,"Electronics","Afterpay",1934,"Defaulted","Wealth-Tier","Tablet","VPN",100,"Safari","1","2"
50,"Male",74457,445,"Groceries","Klarna",294,"Paid On Time","Wealth-Tier","Mobile","WiFi",168,"Safari","0","2"
57,"Male",109508,378,"Home & Furniture","Afterpay",138,"Paid On Time","Wealth-Tier","Mobile","4G/5G",144,"Firefox","0","3"
56,"Male",97633,643,"Home & Furniture","Afterpay",219,"Paid On Time","Wealth-Tier","Mobile","WiFi",126,"Edge","0","3"
35,"Male",111928,707,"Travel","Sezzle",1777,"Paid On Time","Wealth-Tier","Mobile","WiFi",133,"Safari","0","3"
57,"Female",58758,468,"Travel","Afterpay",2638,"Late Payment","Mid-Tier","Desktop","WiFi",17,"Chrome","0","2"
18,"Female",63477,588,"Electronics","Klarna",1331,"Paid On Time","Mid-Tier","Desktop","4G/5G",99,"Chrome","0","2"
28,"Female",66933,837,"Travel","Klarna",779,"Paid On Time","Mid-Tier","Desktop","VPN",118,"Firefox","0","2"
45,"Male",34539,567,"Groceries","Sezzle",228,"Late Payment","Mid-Tier","Mobile","WiFi",142,"Firefox","0","1"
42,"Male",23821,518,"Beauty","Affirm",63,"Defaulted","Entry-Level","Desktop","WiFi",143,"Safari","1","1"
40,"Male",118214,509,"Home & Furniture","Sezzle",284,"Paid On Time","Wealth-Tier","Mobile","WiFi",66,"Firefox","0","3"
48,"Female",42509,626,"Beauty","Afterpay",151,"Paid On Time","Mid-Tier","Mobile","4G/5G",29,"Edge","0","1"
47,"Non-Binary",21163,806,"Home & Furniture","Afterpay",149,"Paid On Time","Entry-Level","Mobile","WiFi",106,"Firefox","0","1"
59,"Female",115919,756,"Fashion","Klarna",174,"Paid On Time","Wealth-Tier","Mobile","4G/5G",77,"Safari","0","3"
52,"Male",119198,371,"Fashion","Afterpay",226,"Paid On Time","Wealth-Tier","Mobile","WiFi",143,"Firefox","0","3"
24,"Male",57876,368,"Travel","Klarna",1140,"Paid On Time","Mid-Tier","Mobile","WiFi",38,"Safari","0","2"
33,"Male",53595,779,"Fashion","Affirm",47,"Paid On Time","Mid-Tier","Desktop","WiFi",138,"Safari","0","2"
43,"Male",26111,699,"Beauty","Klarna",193,"Paid On Time","Entry-Level","Mobile","WiFi",158,"Safari","0","1"
19,"Male",63363,379,"Travel","Afterpay",1940,"Late Payment","Mid-Tier","Mobile","WiFi",13,"Edge","0","2"
18,"Male",101549,451,"Travel","Sezzle",443,"Defaulted","Wealth-Tier","Tablet","4G/5G",108,"Safari","1","3"
29,"Male",114361,635,"Home & Furniture","Affirm",267,"Paid On Time","Wealth-Tier","Mobile","WiFi",16,"Firefox","0","3"
22,"Male",89851,624,"Electronics","Sezzle",1473,"Paid On Time","Wealth-Tier","Mobile","4G/5G",144,"Chrome","0","3"
54,"Male",41641,348,"Electronics","Afterpay",940,"Paid On Time","Mid-Tier","Mobile","WiFi",36,"Firefox","0","1"
49,"Female",78786,428,"Travel","Affirm",448,"Paid On Time","Wealth-Tier","Mobile","WiFi",153,"Chrome","0","2"
26,"Male",78284,713,"Travel","Sezzle",1485,"Paid On Time","Wealth-Tier","Mobile","4G/5G",153,"Firefox","0","2"
58,"Male",41127,529,"Fashion","Afterpay",181,"Paid On Time","Mid-Tier","Mobile","WiFi",165,"Safari","0","1"
52,"Female",21427,321,"Groceries","Afterpay",173,"Defaulted","Entry-Level","Tablet","4G/5G",81,"Safari","1","1"
36,"Female",112328,621,"Travel","Afterpay",836,"Paid On Time","Wealth-Tier","Mobile","WiFi",82,"Firefox","0","3"
33,"Male",33162,517,"Fashion","Klarna",41,"Paid On Time","Mid-Tier","Mobile","4G/5G",93,"Edge","0","1"
20,"Female",57916,312,"Beauty","Klarna",167,"Defaulted","Mid-Tier","Tablet","WiFi",170,"Chrome","1","2"
37,"Male",50526,654,"Home & Furniture","Klarna",57,"Paid On Time","Mid-Tier","Mobile","WiFi",174,"Edge","0","1"
41,"Male",99745,606,"Fashion","Klarna",97,"Paid On Time","Wealth-Tier","Mobile","WiFi",46,"Edge","0","3"
50,"Male",105031,787,"Home & Furniture","Afterpay",60,"Paid On Time","Wealth-Tier","Desktop","4G/5G",141,"Edge","0","3"
41,"Male",48587,480,"Beauty","Afterpay",197,"Defaulted","Mid-Tier","Tablet","WiFi",81,"Safari","1","1"
28,"Female",116383,423,"Home & Furniture","Klarna",91,"Paid On Time","Wealth-Tier","Mobile","4G/5G",93,"Chrome","0","3"
25,"Male",31698,594,"Groceries","Afterpay",121,"Late Payment","Mid-Tier","Desktop","WiFi",93,"Safari","0","1"
53,"Male",73198,327,"Groceries","Sezzle",211,"Late Payment","Wealth-Tier","Desktop","WiFi",9,"Firefox","0","2"
55,"Female",27732,513,"Fashion","Afterpay",141,"Defaulted","Entry-Level","Tablet","WiFi",74,"Safari","1","1"
57,"Male",27491,632,"Electronics","Afterpay",1076,"Paid On Time","Entry-Level","Mobile","4G/5G",41,"Edge","0","1"
37,"Female",82441,619,"Travel","Klarna",701,"Paid On Time","Wealth-Tier","Desktop","WiFi",43,"Edge","0","2"
52,"Male",93484,664,"Home & Furniture","Sezzle",206,"Paid On Time","Wealth-Tier","Mobile","4G/5G",12,"Firefox","0","3"
42,"Male",36027,498,"Fashion","Affirm",42,"Paid On Time","Mid-Tier","Mobile","WiFi",16,"Chrome","0","1"
52,"Male",24087,327,"Electronics","Affirm",1533,"Defaulted","Entry-Level","Tablet","WiFi",164,"Firefox","1","1"
42,"Female",36679,378,"Beauty","Sezzle",115,"Late Payment","Mid-Tier","Mobile","WiFi",15,"Firefox","0","1"
46,"Female",115460,811,"Fashion","Klarna",220,"Paid On Time","Wealth-Tier","Mobile","VPN",133,"Chrome","0","3"
35,"Male",22510,849,"Travel","Sezzle",1753,"Paid On Time","Entry-Level","Mobile","WiFi",130,"Chrome","0","1"
63,"Male",33117,451,"Groceries","Affirm",179,"Late Payment","Mid-Tier","Desktop","4G/5G",118,"Edge","0","1"
35,"Female",85824,495,"Electronics","Afterpay",529,"Paid On Time","Wealth-Tier","Mobile","4G/5G",100,"Edge","0","2"
19,"Female",117972,795,"Fashion","Klarna",91,"Paid On Time","Wealth-Tier","Desktop","WiFi",170,"Chrome","0","3"
52,"Female",34576,609,"Fashion","Sezzle",110,"Paid On Time","Mid-Tier","Mobile","WiFi",104,"Edge","0","1"
33,"Female",30443,459,"Travel","Klarna",904,"Defaulted","Mid-Tier","Desktop","WiFi",128,"Edge","1","1"
58,"Female",70726,747,"Travel","Klarna",2697,"Paid On Time","Wealth-Tier","Desktop","4G/5G",152,"Edge","0","2"
53,"Male",77994,528,"Groceries","Sezzle",298,"Paid On Time","Wealth-Tier","Mobile","WiFi",54,"Chrome","0","2"
50,"Female",112122,459,"Travel","Sezzle",1312,"Paid On Time","Wealth-Tier","Mobile","VPN",120,"Safari","0","3"
21,"Male",72079,641,"Home & Furniture","Sezzle",193,"Late Payment","Wealth-Tier","Tablet","4G/5G",134,"Safari","0","2"
50,"Female",111597,592,"Groceries","Klarna",137,"Paid On Time","Wealth-Tier","Desktop","4G/5G",51,"Firefox","0","3"
31,"Male",34990,667,"Electronics","Klarna",1273,"Paid On Time","Mid-Tier","Mobile","WiFi",34,"Edge","0","1"
38,"Female",61520,666,"Electronics","Affirm",223,"Paid On Time","Mid-Tier","Desktop","WiFi",160,"Chrome","0","2"
37,"Female",73665,739,"Home & Furniture","Afterpay",146,"Paid On Time","Wealth-Tier","Mobile","WiFi",76,"Firefox","0","2"
25,"Female",20214,589,"Fashion","Afterpay",106,"Paid On Time","Entry-Level","Mobile","VPN",171,"Firefox","0","1"
24,"Female",30176,755,"Groceries","Affirm",192,"Paid On Time","Mid-Tier","Mobile","4G/5G",76,"Chrome","0","1"
20,"Female",48889,648,"Beauty","Klarna",204,"Paid On Time","Mid-Tier","Mobile","4G/5G",173,"Chrome","0","1"
34,"Female",104105,785,"Travel","Affirm",1371,"Paid On Time","Wealth-Tier","Mobile","4G/5G",89,"Edge","0","3"
50,"Male",105471,744,"Fashion","Afterpay",85,"Paid On Time","Wealth-Tier","Mobile","WiFi",64,"Edge","0","3"
29,"Male",75081,384,"Electronics","Klarna",523,"Paid On Time","Wealth-Tier","Mobile","WiFi",34,"Firefox","0","2"
39,"Female",118647,425,"Electronics","Afterpay",1944,"Paid On Time","Wealth-Tier","Mobile","4G/5G",99,"Firefox","0","3"
39,"Female",109379,486,"Beauty","Klarna",63,"Paid On Time","Wealth-Tier","Mobile","WiFi",39,"Edge","0","3"
63,"Male",74828,373,"Groceries","Sezzle",103,"Paid On Time","Wealth-Tier","Mobile","4G/5G",83,"Edge","0","2"
47,"Female",96111,417,"Home & Furniture","Afterpay",83,"Late Payment","Wealth-Tier","Desktop","WiFi",48,"Firefox","0","3"
55,"Male",71721,499,"Electronics","Klarna",856,"Paid On Time","Wealth-Tier","Desktop","WiFi",13,"Safari","0","2"
55,"Male",39809,346,"Fashion","Affirm",237,"Late Payment","Mid-Tier","Desktop","4G/5G",163,"Safari","0","1"
62,"Female",56711,353,"Beauty","Klarna",129,"Late Payment","Mid-Tier","Desktop","WiFi",71,"Safari","0","2"
25,"Female",26521,674,"Beauty","Klarna",259,"Paid On Time","Entry-Level","Mobile","WiFi",19,"Edge","0","1"
44,"Female",116653,449,"Groceries","Afterpay",230,"Late Payment","Wealth-Tier","Desktop","4G/5G",98,"Chrome","0","3"
44,"Female",76516,378,"Travel","Affirm",1151,"Late Payment","Wealth-Tier","Desktop","WiFi",30,"Edge","0","2"
51,"Male",35224,788,"Groceries","Klarna",274,"Late Payment","Mid-Tier","Tablet","WiFi",62,"Edge","0","1"
38,"Male",34955,714,"Electronics","Klarna",1523,"Paid On Time","Mid-Tier","Desktop","VPN",165,"Edge","0","1"
47,"Female",47195,581,"Travel","Afterpay",1112,"Paid On Time","Mid-Tier","Mobile","4G/5G",94,"Edge","0","1"
50,"Female",96113,498,"Groceries","Klarna",109,"Paid On Time","Wealth-Tier","Mobile","WiFi",77,"Firefox","0","3"
45,"Male",24236,567,"Travel","Affirm",302,"Defaulted","Entry-Level","Desktop","4G/5G",132,"Firefox","1","1"
64,"Female",31492,306,"Fashion","Affirm",223,"Late Payment","Mid-Tier","Desktop","4G/5G",25,"Edge","0","1"
50,"Female",70314,661,"Electronics","Sezzle",1613,"Paid On Time","Wealth-Tier","Mobile","4G/5G",73,"Edge","0","2"
22,"Female",89890,811,"Fashion","Klarna",22,"Paid On Time","Wealth-Tier","Mobile","4G/5G",8,"Edge","0","3"
36,"Female",53679,824,"Electronics","Affirm",760,"Paid On Time","Mid-Tier","Desktop","4G/5G",29,"Chrome","0","2"
21,"Male",68848,746,"Travel","Klarna",787,"Paid On Time","Mid-Tier","Mobile","WiFi",18,"Edge","0","2"
52,"Male",54616,814,"Fashion","Afterpay",132,"Paid On Time","Mid-Tier","Mobile","WiFi",26,"Safari","0","2"
34,"Female",32517,320,"Home & Furniture","Klarna",97,"Paid On Time","Mid-Tier","Mobile","WiFi",115,"Chrome","0","1"
61,"Female",103468,542,"Beauty","Affirm",132,"Paid On Time","Wealth-Tier","Mobile","WiFi",80,"Chrome","0","3"
45,"Male",37968,638,"Beauty","Sezzle",149,"Paid On Time","Mid-Tier","Desktop","WiFi",93,"Firefox","0","1"
47,"Female",68940,375,"Home & Furniture","Klarna",101,"Paid On Time","Mid-Tier","Desktop","WiFi",36,"Safari","0","2"
46,"Female",20359,484,"Home & Furniture","Sezzle",43,"Defaulted","Entry-Level","Desktop","WiFi",101,"Firefox","1","1"
63,"Male",88231,511,"Home & Furniture","Affirm",213,"Paid On Time","Wealth-Tier","Mobile","4G/5G",114,"Safari","0","3"
23,"Female",78025,456,"Fashion","Sezzle",52,"Paid On Time","Wealth-Tier","Mobile","WiFi",20,"Edge","0","2"
52,"Male",20631,647,"Electronics","Affirm",1047,"Paid On Time","Entry-Level","Desktop","VPN",28,"Safari","0","1"
58,"Male",85269,461,"Home & Furniture","Klarna",177,"Defaulted","Wealth-Tier","Tablet","VPN",114,"Chrome","1","2"
54,"Female",110566,357,"Home & Furniture","Klarna",242,"Late Payment","Wealth-Tier","Desktop","4G/5G",6,"Chrome","0","3"
41,"Male",99930,594,"Beauty","Afterpay",115,"Paid On Time","Wealth-Tier","Mobile","WiFi",155,"Edge","0","3"
46,"Male",68204,430,"Groceries","Klarna",127,"Paid On Time","Mid-Tier","Mobile","WiFi",99,"Safari","0","2"
63,"Female",97628,546,"Home & Furniture","Afterpay",219,"Late Payment","Wealth-Tier","Desktop","WiFi",135,"Firefox","0","3"
48,"Female",37328,590,"Groceries","Klarna",252,"Late Payment","Mid-Tier","Desktop","VPN",90,"Chrome","0","1"
52,"Female",105245,371,"Home & Furniture","Klarna",141,"Paid On Time","Wealth-Tier","Mobile","VPN",104,"Edge","0","3"
50,"Male",69938,643,"Beauty","Klarna",253,"Paid On Time","Mid-Tier","Mobile","WiFi",101,"Safari","0","2"
38,"Male",28118,841,"Home & Furniture","Afterpay",113,"Paid On Time","Entry-Level","Desktop","4G/5G",55,"Firefox","0","1"
49,"Female",64088,379,"Fashion","Afterpay",162,"Paid On Time","Mid-Tier","Mobile","4G/5G",91,"Chrome","0","2"
40,"Male",39518,726,"Electronics","Affirm",806,"Late Payment","Mid-Tier","Tablet","WiFi",119,"Edge","0","1"
50,"Female",21473,793,"Fashion","Afterpay",169,"Paid On Time","Entry-Level","Mobile","4G/5G",54,"Safari","0","1"
20,"Male",84519,734,"Beauty","Afterpay",281,"Late Payment","Wealth-Tier","Tablet","WiFi",8,"Chrome","0","2"
35,"Male",106570,592,"Home & Furniture","Klarna",220,"Paid On Time","Wealth-Tier","Desktop","WiFi",21,"Chrome","0","3"
42,"Male",76089,308,"Travel","Affirm",2313,"Late Payment","Wealth-Tier","Desktop","VPN",15,"Edge","0","2"
59,"Male",51179,465,"Beauty","Affirm",200,"Paid On Time","Mid-Tier","Mobile","4G/5G",166,"Edge","0","1"
48,"Non-Binary",118050,456,"Travel","Sezzle",1102,"Paid On Time","Wealth-Tier","Mobile","WiFi",74,"Edge","0","3"
20,"Non-Binary",35812,697,"Fashion","Sezzle",91,"Paid On Time","Mid-Tier","Mobile","WiFi",93,"Chrome","0","1"
57,"Male",103994,473,"Home & Furniture","Affirm",288,"Paid On Time","Wealth-Tier","Mobile","4G/5G",43,"Edge","0","3"
63,"Female",37655,473,"Beauty","Affirm",215,"Paid On Time","Mid-Tier","Mobile","4G/5G",95,"Edge","0","1"
41,"Female",82634,391,"Home & Furniture","Klarna",89,"Paid On Time","Wealth-Tier","Mobile","WiFi",135,"Chrome","0","2"
49,"Male",39394,672,"Groceries","Afterpay",149,"Paid On Time","Mid-Tier","Mobile","4G/5G",113,"Firefox","0","1"
64,"Male",62165,367,"Groceries","Afterpay",249,"Paid On Time","Mid-Tier","Mobile","WiFi",48,"Firefox","0","2"
39,"Male",101461,466,"Beauty","Sezzle",223,"Paid On Time","Wealth-Tier","Mobile","4G/5G",10,"Edge","0","3"
40,"Female",51155,806,"Electronics","Sezzle",527,"Paid On Time","Mid-Tier","Desktop","WiFi",84,"Edge","0","1"
19,"Female",83817,479,"Travel","Affirm",320,"Paid On Time","Wealth-Tier","Mobile","WiFi",146,"Firefox","0","2"
44,"Female",54572,316,"Groceries","Sezzle",271,"Paid On Time","Mid-Tier","Mobile","VPN",5,"Chrome","0","2"
59,"Female",96050,415,"Electronics","Afterpay",289,"Paid On Time","Wealth-Tier","Mobile","WiFi",85,"Chrome","0","3"
19,"Female",98686,633,"Beauty","Afterpay",161,"Paid On Time","Wealth-Tier","Mobile","WiFi",93,"Safari","0","3"
43,"Female",24723,578,"Electronics","Affirm",357,"Defaulted","Entry-Level","Desktop","WiFi",179,"Chrome","1","1"
34,"Female",86653,367,"Fashion","Affirm",238,"Paid On Time","Wealth-Tier","Mobile","4G/5G",22,"Chrome","0","2"
57,"Male",49753,678,"Beauty","Klarna",25,"Paid On Time","Mid-Tier","Mobile","WiFi",43,"Safari","0","1"
50,"Male",98879,617,"Electronics","Klarna",1894,"Paid On Time","Wealth-Tier","Mobile","WiFi",49,"Edge","0","3"
26,"Female",117129,810,"Home & Furniture","Affirm",100,"Paid On Time","Wealth-Tier","Mobile","4G/5G",12,"Chrome","0","3"
60,"Female",66640,454,"Home & Furniture","Sezzle",108,"Late Payment","Mid-Tier","Desktop","WiFi",21,"Chrome","0","2"
56,"Male",55429,700,"Beauty","Affirm",153,"Paid On Time","Mid-Tier","Mobile","WiFi",47,"Safari","0","2"
46,"Female",30084,368,"Home & Furniture","Afterpay",144,"Paid On Time","Mid-Tier","Mobile","4G/5G",39,"Chrome","0","1"
59,"Non-Binary",66733,336,"Groceries","Affirm",90,"Paid On Time","Mid-Tier","Mobile","4G/5G",87,"Chrome","0","2"
43,"Female",53837,784,"Electronics","Sezzle",1773,"Paid On Time","Mid-Tier","Desktop","WiFi",142,"Chrome","0","2"
52,"Male",30843,731,"Home & Furniture","Sezzle",240,"Paid On Time","Mid-Tier","Mobile","WiFi",22,"Edge","0","1"
42,"Female",96988,512,"Groceries","Sezzle",94,"Paid On Time","Wealth-Tier","Mobile","4G/5G",142,"Firefox","0","3"
41,"Male",111667,726,"Fashion","Klarna",88,"Paid On Time","Wealth-Tier","Mobile","WiFi",62,"Firefox","0","3"
30,"Male",58552,332,"Fashion","Afterpay",53,"Late Payment","Mid-Tier","Desktop","WiFi",25,"Safari","0","2"
24,"Female",97258,743,"Electronics","Afterpay",652,"Paid On Time","Wealth-Tier","Desktop","4G/5G",162,"Chrome","0","3"
53,"Female",87260,319,"Fashion","Klarna",122,"Paid On Time","Wealth-Tier","Desktop","4G/5G",101,"Safari","0","3"
62,"Male",69178,763,"Groceries","Klarna",22,"Paid On Time","Mid-Tier","Desktop","4G/5G",101,"Edge","0","2"
37,"Female",55064,806,"Electronics","Afterpay",1226,"Late Payment","Mid-Tier","Tablet","4G/5G",127,"Edge","0","2"
18,"Male",44534,771,"Electronics","Affirm",1073,"Paid On Time","Mid-Tier","Mobile","WiFi",68,"Safari","0","1"
25,"Female",99602,419,"Beauty","Klarna",282,"Paid On Time","Wealth-Tier","Mobile","4G/5G",68,"Chrome","0","3"
63,"Female",77474,705,"Beauty","Klarna",100,"Paid On Time","Wealth-Tier","Mobile","WiFi",176,"Edge","0","2"
33,"Male",58898,491,"Electronics","Sezzle",1831,"Paid On Time","Mid-Tier","Mobile","WiFi",125,"Firefox","0","2"
31,"Male",95716,603,"Travel","Sezzle",1271,"Paid On Time","Wealth-Tier","Desktop","VPN",109,"Firefox","0","3"
29,"Female",80343,642,"Fashion","Sezzle",283,"Paid On Time","Wealth-Tier","Mobile","VPN",109,"Safari","0","2"
40,"Male",70357,649,"Groceries","Klarna",173,"Paid On Time","Wealth-Tier","Mobile","4G/5G",52,"Firefox","0","2"
32,"Male",42070,703,"Travel","Sezzle",1518,"Paid On Time","Mid-Tier","Mobile","WiFi",7,"Safari","0","1"
45,"Male",90368,716,"Travel","Sezzle",1483,"Paid On Time","Wealth-Tier","Mobile","4G/5G",79,"Chrome","0","3"
51,"Male",65005,807,"Electronics","Afterpay",1209,"Paid On Time","Mid-Tier","Mobile","WiFi",160,"Chrome","0","2"
19,"Female",67879,501,"Electronics","Klarna",896,"Paid On Time","Mid-Tier","Mobile","4G/5G",103,"Safari","0","2"
49,"Male",87904,659,"Travel","Sezzle",2961,"Paid On Time","Wealth-Tier","Mobile","WiFi",62,"Firefox","0","3"
40,"Female",117284,620,"Fashion","Affirm",195,"Paid On Time","Wealth-Tier","Desktop","4G/5G",171,"Safari","0","3"
